,user,tweet,location,keyword
499,Daytola,"@aaron_garcia20 @thabo_therex @Thanyani_ @AlexGoldberg_ We cannot also forget that almost half of the team are new with no pre-season to help them blend. You can't put food on fire and expect it to be ready for eating immediately, can you?

I think FL is doing a great job with the team atm given the peculiar state of this season.",Knowhere,fire
500,"A.J. ""Shield Lesbian"" Andrews ⚧️♀️🏳️‍🌈","Love it when the power goes out with no explanation other than maybe someone got drunk and crashed into a transformer or something because the freaking logic here. 

d now the fire alarms are going off.","Halifax, Nova Scotia...usually",fire
501,Lord Of Chaos,THAT GAME OF THRONES PREQUEL SERIES IS GON BE FIRE.,A VILLAGE HIDDEN IN DIRTY JERZ,fire
502,sokka the coochie bender,Native American genetics would’ve been fire. Whole different breed of bad bitches but of course the pale male had to intervene,West adams-atlanta,fire
503,Dylan Bouscher,Firefighters extinguish shed fire in North #Oakland https://t.co/wmfbfyJQB4 via @eastbaytimes @allaboutgeorge,"Oakland, CA",fire
504,Samuel Thrope,Who by water and who by fire? Noah's Ark and the #Bundahisn in @JPostOpinion @Jerusalem_Post @OUPAcademic https://t.co/LLYytqERZg,Jerusalem,fire
505,Infinite Joyce,"that he scoffed a drake-ling snuggily stuffed following cold loin of veal more cabbage and in a whisper. Whisper. The boy by the fire,",,fire
506,𝘼𝙞𝙙𝙖𝙣,@BannedDimer yeaaaaaaa he fire,,fire
507,henry,"wake up and start a big fire in our one room apartment, but I’m too tired to have a pissing contest  https://t.co/4eoi7JMD0p",,fire
508,5ad_ch0plan,Ratatat was fire in this https://t.co/wD4CE8dkMn,"Corvallis, OR",fire
509,Ahad Abushal (Al Mulla),"“I got the eye of the tiger, a fighter
Dancing through the fire
'Cause I am a champion, and you're gonna hear me roar
Louder, louder than a lion
'Cause I am a champion, and you're gonna hear me roar”
My favorite rare tiger cup 🤍
Morning ☀️ ☕️ https://t.co/QysyAwiJMb",the milkway ,fire
510,chilternbear,All over #London fraudulent housing and benefit claims are a daily occurrence but the #LabourParty run most of London so they are hushed up. I still remember the dozens of false claims from the Grenfell freezer fire. https://t.co/EKUQ6NmYvy,,fire
511,Excellent Mrs. Club,HAPPY SMiLE!! Special Fire Dance The First Collection Infinite Snake Maid Service Uchiyama Cite Pajamas To Home 20 People,Top shelf,fire
512,re-animatedGeoff 🧟‍♂️,Question: there is a fire truck across the street from my house and also one down the block on my side of the street. There’s a hydrant across from us. What are they doing? I hear what sounds like water every so often https://t.co/qJRouY629c,"New Orleans, LA",fire
513,F J Lunde,@HelenKennedy @BillyBaldwin Wow this guys is on fire! And on point! I’m really glad I sent him money. He’s gonna go places!,Northern California ,fire
514,BreakBeatz Radio,Alicia Keys - Fire We Make (feat. Maxwell),"Chesapeake, VA",fire
515,America Marie Wilson,@DebraMessing It’s CRAZY how animals get treated BETTER than people of Color FIRE this officer WITHOUT pay!!!, New York City,fire
516,salve ; ia ( read bio ),@itszup_fire lode😭😭😭😭😭😭,,fire
517,BigDaddy WooWoo,@deadlyrhetorick @politico @MarshaBlackburn The only way to protect free speech is to fire the guy that spoke freely!,,fire
518,cyniiee,I can’t believe I’m saying this but well done chicken nuggets sound fire rn ..... lol why!?!?,,fire
519,Veeve💥Kaeya's Simp,hell fire 🔥 #allsaintsstreet https://t.co/BpDvdbV5cR,,fire
520,TorMent_SC,@mikemajlak fire🔥🔥🔥,,fire
521,Healthcare Advocate,@RaheemKassam @DutyOfAPatriot @Acosta Breitbart is a wild fire.,Shining City Upon a HIll,fire
522,aaron josh,@ellabcousart That new earring fire,,fire
523,ayeeekayyy👅,"I can’t believe my sun, moon &amp; riding signs are all fire signs. It’s crazy 😂",,fire
524,GreatGalloot,"@smh watch @JohnBarilaroMP , let’s see where he spends the bush fire relief. Not where it’s needed. https://t.co/2XY1rsVLfA",Australia,fire
525,nkechi🖤,wait for the next earthquake or fire and pray https://t.co/V396vAiPoI,los angeles ,fire
526,The Real Goat Says,Worldy Armand Charged With Setting Boston Ballot Box Fire https://t.co/qkHCOCAt2t,St Louis MO USA,fire
527,McKinley㊙,Yeah this new PlayStation app update is fire I need my ps5 now,Philly Born. Hotlanta Rasied.,fire
528,Greg's Firey and Emergency Services Fanatics Group,"Bay of Plenty firefighters concerned after fire sirens silenced, via @nzherald https://t.co/NODU2uoALn","Hamilton City, New Zealand",fire
529,Winderbot,the mac &amp; cheese is fire don't you agree cum?,season x is here,fire
530,jima.,@redwardsradio @PFF I might be old-school but to win a championship is run the ball and stop the run...#BroncosCountry Need to Fire New York City offensive coordinator and hire Jake The Snake 🐍 plumber...I said lock reminded me of Jake  with his roll out &amp; play action in college,Big Country in Texas,fire
531,˖ᴍᴇʟ˖ #H₩A + #5STAR,"this thing will be fire too 🤩🤩

#CL_HWAx5STAR CL IS BACK @chaelinCL https://t.co/Ec9I7lZSvZ",빅뱅⁵,fire
532,Hide,"in fire itself u can't pour water over urself to make urself safe from fire.

now being on earth we can't make error assumption even due earth rotation &amp; Revolution so RECTIFYING it is  completly impossible.

But without SUNLIGHT remaining alive first for humans is not possible",bokaro steel city,fire
533,Chrome Delete,"@KamalaHarris 🤦🏻‍♂️ This makes no sense since they botched the covid response several months before RBG died. So it wasn’t, like, a choice between the two. Who’s writing these idiotic tweets? Fire them, please.",,fire
534,Claire #CancelRent #AbolishthePolice Gavin,The world is on fire but I have the best friends in the whole world,"Brooklyn, NY",fire
535,YouTube #MatomeFM,@Thandiwear Call Fire Brigade department Nunu.... Call them right away,"Centurion, South Africa",fire
536,COCKY CAKEMAN ©,@RastafariNina i make it sound fire💦,"Eerie Billin, Chicago",fire
537,cleave°,i accidentally added an excessive amount of gochujang in my ramen now i'm sweating so much and shedding tears cuz my mouth is on fire my face is on fire im going INSANE,they/them | 19 | cr: csm,fire
538,ㅊㅇ! NABI⋆︎*☀️ #KAILANBA??,"I hope they dont forget about his fire power cause if he wont burn the the agency down, we will. https://t.co/X9A6LcHFvr",⎊ ¹¹²⁷  EXO9 🌵 펭수 ♡ 🍓風▪侑,fire
539,슈팅 스타 🌠,I wish CY does have fire powers so we can easily set the building on fire tbh and all these mfs i'm so mad i' sorry if i speak irrational today. I' just so mad,SMTOWN,fire
540,𝐇𝐎𝐖𝐋ˢ ☁️⨟SEMICOLON ⨟,@tinymo0n Fire de BTS,Republic of Korea,fire
541,tez,@AllEyez0nHipHop Some fire lines but the song as a whole was Lowkey ass,STL✈️NC,fire
542,Black Lotus,Bruh Drogon burned da throne down and niggas was like “this is symbolic of society being torn down” like SHUT UP NIGGA ITS A DRAGON BREATHING FIRE,Amiri 7amily Headquarters ,fire
543,A W W A L,FIRE https://t.co/9nBXeadzIZ,Kano,fire
544,Gyro 🟢,@Fire_Badger @bakphooon same ♥️🥺,Sitting at my computer,fire
545,NIRMALYA SAHA,New block... https://t.co/Ph4wIh7h2r,,fire
546,ChicoFlame,"@MrBeastYT Help me I've been playing this game too much and when I take a break I usually get back into it I have 3 accounts with level 20+ a level 130 storm, 125 ice, 116 balance, 100 death 95 fire. help me there's more but I don't want to type them",,fire
547,RNZ News,Lake Ōhau fire: Plan for residents with undamaged homes to return on 9 November https://t.co/GSyqoGBBvN,New Zealand,fire
548,Brian,I thought it was fire so I looked it up. Idk what I was expecting but not this. https://t.co/nVYi1e6OVg,,fire
549,Alisa Antonyan,@ZartonkMedia I hope there is Karma in the world and this bloodsuckers finally get what they deserve. Who would fire banned missiles on civilians if not the most evil that this world could have seen. May God help my people to overcome this hell🙏🏼🙏🏼🙏🏼🙏🏼🇦🇲🇦🇲 🇦🇲🇦🇲🇦🇲,,fire
550,JeanineComet,Our planet is on fire.  We must vote Trump out.  It’s that simple. @ECMcLaughlin @maddow @JoeBiden @washingtonpost @B52Malmet @mmpadellan https://t.co/mdw7Oq7j8u,Planet Gaia,fire
551,G.B.Ferguson,@LostJavaCat The truck should be on fire,City,fire
552,Nermeen,"Arnab on fire 🔥
#NationWithFearlessArnab https://t.co/PRgp7HHfCi",,fire
553,Kimberly Hoang,still fire though 👌🏻 https://t.co/ke6yAJvqi0,West Coast,fire
554,⟭⟬ Sandhya ⟬⟭ ⏻N:E,@namzuns Fire,"Tamil Nadu, India",fire
555,Mr Pokee 😀,"She's just a girl, and she's on fire 🔥 https://t.co/xXEQGWCl1x","Hauts-de-Seine, Ile-de-France",fire
556,"Will o' The Wisp, Diluc Edition","Do you want some of my fire, Traveller? I might as well use it to help you out. I'm sure you'll keep the flames burning in your heart to remind yourself of how much I love you~","Dawn Winery, Mondstadt",fire
557,paw ✌️(⚡️);},@Twitter and #socialmedia in general is a trash fire 🔥 wow,Room 1974 Mars Hotel,fire
558,Kakashimoto Wattkinz,@SneakerNews @Jumpman23 Copped fire reds im tapped out for the year on js other than the 11s in December,,fire
559,daryn,@RexChapman Holy f8n shit! Fire that a$$hole!,,fire
560,Kgomotso 🇿🇦,"There's a fire on the mountain, but nobody seems to be on the run****",,fire
561,sarah,catch fire https://t.co/4iwGTgez5u,she/her,fire
562,Gilson,"@Kafzeil This looks like a Lidl 3 hours after it opened on Sunday. When did looting get so, boring? Where's the random stuff on fire? The smashed up cash registers? The pigs head on a pole- wait, scratch that.","East, England",fire
563,DEMONika 🥀 (Angelika but skeri),@yilingpatriart It’s fine! You can reupload it na lang if you want. It still would be fire,Klaus' Shoe (she/her),fire
564,Prado 🇧🇷,@Alexandren08 @oficialharielmc Free fire carai,"Itu, Brasil",fire
565,candela 🌺 ARGENTINA 🇦🇷,📷 peeta: There is always a chink in the armor. The Hunger Games: Catching Fire (2013). Dir. Francis Lawrence https://t.co/17iQJejUoQ,"Buenos Aires, Argentina",fire
566,Alissa Van Dyke,"Hey @Tucson_Police and @KVOA 
Is 5 vehicle fire in one area weird, or what... but what do I know? #tucson #arizona https://t.co/MKOSBzodS0",In your heart.,fire
567,spikey,Goosebumps art is so fire man,pluto,fire
568,ain,"if they promote nemonade on music shows and people falling for intak's ""owwwwww 뜨거 fire!"" 😼😼😼","걱정하지 마 나를 믿어 Love You gotta where you go 네가 가는 길로 날 가르쳐줘 불타올라 (저 태양보다 더 더 더) 벅차올라 (숨이 차 더 더 더) 불타올라!!!! *music*

(carrd on 📌 byf!) ",fire
569,INDONESIA TANPA KOGA OOGAMI,"@catboyzhongIi the soulmate dia for like a thousand years itu entp fire sign juga in question 

https://t.co/0YYnNfiJuU",★ ANY PRONOUN ☆,fire
570,Itzel,the third pic is so fire https://t.co/rWIFQGSfgg,out west,fire
571,ryuu @ 找死？,"@LuxarianArtist i meannn lisa is cute n all and she dates Jean (i dont make the rules)
But pleaseeeee i need a better fire unit 
help",Dying,fire
572,desinutan,"@ConwayShow We didn’t start the Fire -  Billy Joel

But I thought we were supposed to yell out “JUMANJI!” to end the game?!",USA,fire
573,Larry Middleton,@AnitaKAcevedo2 @Emerson1Gray You may be right. Synapses don't fire well at 10 degrees F.,,fire
574,Trev Clancy,"Poor old @BasilZempilas quite the baptism of fire into politics, a different ball game isn't it... Millsy tried to reign you in too! @6PRbreakfast 
No matter your beliefs, if you don't understand it, try to, with compassion &amp; empathy. And if you cant for some reason. Keep quiet.",,fire
575,Dan Johnson,@svensundgaard Start the fire earlier?,Minnesota,fire
576,Max,"@twomad Very epic laptop, msy catch on fire tho. I'd suggest consulting with @LinusTech.",Above you.,fire
577,Shweta,"@republic Arnab n team republic is on fire today. I’ve noticed that they feel discouraged when we don’t trend guys since they only have us in this fight for justice n whenever we roar on social media, they get a boost of confidence n it shows on their face. #NationWithFearlessArnab",,fire
578,Pamela joyousNjesus McDonald,"The love of many is growing cold, dont let yours, stoke that fire through prayer and forgiveness! Keep your heart soft but not on your sleeve, set your face like flint but your heart tender.","Michigan, USA",fire
579,SoCal Television,@SoCalTelevision #Traffic #Alert &gt; The road is closed due to a brush fire. in #Palmdale on Angeles Crest Hwy (H... Visit https://t.co/vEI3llJ1YF for more info,Southern California,fire
580,Kitsu Ronin,it's Ike from Fire Emblem https://t.co/HnYmL0g6ja,,fire
581,steve willoughby,"Great progress being made within the fire sprinkler industry by this small business by some dedicated, conscientious people. I am very happy to be a small part of the management team. https://t.co/Anp2TAvfPE",,fire
582,Docca🇦🇺,@sameolds8485 Meh they let it burn after doing no fire prevention and just blame “climate change”🤷🏻‍♂️,,fire
583,King of the Pumpkin Patch 🎃,We all dance in fire,"Pittsburgh, PA",fire
584,Uchiha Norichi,@cupMYcakes88 She must had some fire coochie cuz lol,"Illinois, USA",fire
585,𝗸𝗿𝗶𝘀𝘁𝗶𝗮𝝶〄☻🎃,"@likeathornrose Resilient* 

I’ve Got To Shed All The Skin
If I Want The Distance
Let The Sun In, Pull Out The Weeds
And Focus My Vision…
‘Cause Theres No Mistakes
Just Bends And Breaks And Friction
But Do You Know The Hotter The Fire
The Purer The Gold Is?",FAGGMATICA,fire
586,♠️$,A lot of my fire Miami pics are inappropriate,,fire
587,verse spice,Why are you@so fire !!! https://t.co/xqb3ZARUW8,Village Hidden in The Bronx,fire
588,♂️MrFKNS🌞♿♈🇺🇸🇫🇷🇮🇪🃏,Fuck it. Fire a warning shot. https://t.co/RS2icaWlIe,"Carlsbad, CA",fire
589,xinionx,"@LombardiHimself I mean, he also inherited a dumpster fire of a roster. This squad and last year’s squad are barely the same squad than when Kyle came in.","Watsonville, CA",fire
590,bree★彡,bruh why the fire alarm go off its 12 am and it cold asf out here😭,black  she/her,fire
591,Patrick Crain,"He agonized over the decision he had to make. Had he come out and said this is a killer,  mass chaos,  looting,  shootings,  murder,  destruction.  Many would have died, MARSHALL LAW would have been implemented.  Military on the  streets,  shoot to fire order, it would have been",Midwest ,fire
592,💂🏻‍♂️ᴛᴏʀɪ🐤🍒,Yeah the boys have been working hard for you the very least you could do is to not push them into the fire,,fire
593,Stephen Brook,"Prediction - the shock jock mayor won't see out his term: 
Perth Lord Mayor Basil Zempilas under fire over 'repugnant, bigoted' transgender comments https://t.co/hiiqE1kzYM","Sydney, Australia",fire
594,VyrãlTreñdz,"— Properties destroyed as fuel tanker engulf in fire at Mile 2 , Lagos. 

https://t.co/OoyWQfMsz1",,fire
595,Megafauna Barbecuer,"@ChasePadusniak If anyone asked me ""where could I go to have a pascalian night of fire, to feel the weight of God's power descending on you so thick you feel almost physically forced to kneel, almost flattened against the floor by The Fear"", I'd say ""your neighborhood pentecostal meetinghouse.""",,fire
596,L.B. Gilbert,"⭐⭐⭐⭐⭐ ""Sometimes I find a supernatural book to be hard to believe. But this story has a lot of realism &amp; interesting twists"" 

#KindleUnlimited https://t.co/pYiDrAVSfA

#Audible https://t.co/zlye9h8Uvx

#audiobooks #Audible #PNR #vampires #shifters #AwardWinning https://t.co/ZP2DLoDxHg","Chula Vista, Ca",fire
